id,date,num_injured,description,location_id,accident_category_id,ride_id
1009122,2015-08-25,1,"After riding, the patron reported pain to hip, back and neck.",0,1,10
1009079,2015-08-25,1,"During an evacuation, the patron states she fell while exiting the boat.",0,23,0
1006563,2015-08-25,1,Patron reports  bumping his head on the headrest.,29,4,18
1009110,2015-08-26,1,Patron was exiting the vehicle when he tripped and fell onto the unload platform.,0,0,3
1009080,2015-08-27,1,"Patron rode the attraction, then decided to ride again. After the 2nd ride, the patron stated he began experiencing chest pains. He has pre-existing condition of heart attacks.",0,1,2
1009081,2015-08-29,1,"After the patron exited the ride, he began to spin the propeller. This caused a laceration to the right eye.",6,0,262
1008667,2015-08-30,1,Patron was riding in the last car in the front left seat. He said he looked out over the side of the car to his left and struck his chin on the side of the seat.,13,4,29
1009085,2015-08-31,1,"After riding the attraction, the patron stated that she felt nauseous and had vomited. She also stated she had consumed marijuana edibles prior to riding.",0,2,2
1006574,2015-08-31,1,Patron was riding when her neck began to hurt. Her mother believes she was sitting forward when the ride started and got pushed back.,29,1,121
1009088,2015-09-01,1,"While patron was on the attraction, her head was shaking for the entirety of the ride. The continual shaking caused a headache that has not gone away for the patron (3 days later).",1,1,7
1009116,2015-09-03,1,Patron was riding when he began to experience sharp pain in lower back. Pain became worse after he returned home which prompted visit to doctor.,1,1,7
1009103,2015-09-04,1,"While on the attraction, the patron hit the side of the ride vehicle with his rib cage.",6,4,160
1009092,2015-09-04,1,"Patron was aboard the attraction riding on his own. During the ride, he struck his ribs (right side) against the center divider.",1,4,7
1006581,2015-09-05,1,"Mother stated she had buckled her daughter's seatbelt, and afterwards she realized the seatbelt was strapped around the girl's neck. Mother unbuckled the belt to reposition straps under the girl's arms when the ride began and another car hit their car.",48,26,204
1006580,2015-09-05,1,Patrons mother stated that her son was in the front seat car. He stood up from the seated position and crawled out of the seat belt while the car was moving. He proceeded to exit the moving car and lost his balance and fell to the deck and was struck by the outside wheels of the following car.,48,15,282
1006579,2015-09-05,1,Patron slid on seat while ride was running and slid down and bumped back of head.,48,4,291
1009089,2015-09-06,1,Patron stated that he had a history of anxiety that was heightened while aboard the attraction.,0,2,10
1006586,2015-09-07,1,"While riding the swing ride, patron in seat #21 stated that seat #20 (in front of her) came back and struck her in the left leg is three different locations. Seat in front didn't have an occupant. Patron also stated that her seat started to rock forward and backward while the ride was in the upward position.",40,12,292
1009091,2015-09-08,1,Patron stated he fainted while riding.,0,3,0
1003327,2015-09-08,1,Guest riding in the front of El Toro had his arms up and felt pain.,9,1,75
1009093,2015-09-09,1,"At conclusion of the ride, patron stated that he experienced bilateral leg numbness. He has history of anxiety.",0,2,2
1009099,2015-09-13,1,"Patron was walking through a turnstile when either her purse or her shirt got caught. This led to her left leg also getting caught, then falling on the leg.",1,18,11
1006588,2015-09-13,1,Patron fell on the platform after exiting the ride.,34,0,293
1009121,2015-09-16,1,"Patron was getting ready to step into the raft, but the raft was coming to a stop. She fell back against the seat.",0,25,10
1009108,2015-09-16,1,"As patron was boarding the ride, he bumped his right knee.",1,0,143
1009109,2015-09-17,1,Patron was riding on level 2 when he fell while exiting his seat.,6,0,21
1009114,2015-09-20,1,Patron stated after riding the attraction she was weak and dizzy.,0,2,3
1006596,2015-09-20,1,"Patron stated the car he was riding in was shaking badly. He said maybe he slipped out of car, but then semi-admitted to jumping out of the car and bumping his leg getting back in.",48,15,285
1009137,2015-09-26,1,"After riding, the patron stated she felt pain in lower back and tailbone area.",0,1,2
1006599,2015-09-26,1,Patron states he hit his head on the restraint and is now experiencing pain on the left side of his head.,29,4,18
1006601,2015-09-27,1,Patron struck her face on the lap bar during the ride cycle.,33,4,289
1009123,2015-09-28,1,"As patron was stepping out of the ride, he tripped and twisted his knee.",1,0,18
1009127,2015-10-02,1,"Patron was notified to wait at designated location on the load platform. As the seatbelt was being prepared in the boat, the patron attempted to enter prior to preparations being complete. The operator told her to stop, which caused her to lose her balance. She fell with one of her feet falling partially into the boat and the other going off the deck into the water. This resulted in the patron striking her side and shoulder onto the deck.",4,0,10
1009128,2015-10-03,1,Patron was waiting in line for another attraction when she requested assistance. She began feeling dizzy and short of breath. Almost 2 hours elapsed between riding this attraction and onset of symptoms.,2,2,114
1009129,2015-10-04,1,"At conclusion of ride, the patron bent down to lift her daughter out of the ride, but began to feel pain in her lower back.",1,1,37
1009132,2015-10-05,1,"At conclusion of ride, patron stated he felt nauseous, dizzy and sweaty. There is history of type 1 Diabetes.",0,2,2
1009139,2015-10-07,1,Patron stated that debris from the ceiling fell onto another patron. The debris then bounced onto this patron.,0,22,0
1009147,2015-10-08,1,"At the end of the ride, patron stated he was hyperventilating and his heartrate was fast. Past history of mental condition and taking Vicodin for back pain.",0,2,0
1009140,2015-10-10,1,Patron was attempting to get herself onto the ride when she slipped on the boat step causing her to fall on the left side of her body.,1,0,10
1009148,2015-10-11,1,"Patron stated he put his arm up before the start of the ride, then felt a pop in his left shoulder.",1,24,18
1009157,2015-10-15,1,"Boat stopped near unload position. Child in fifth row bent forward to get her bag and the boat moved, causing her to hit her mouth on the bar in front of her.",0,25,0
1009144,2015-10-17,1,"At the conclusion of the ride, the patron exited the vehicle and was walking down the stairs, but slipped and fell.",1,11,37
1009154,2015-10-21,1,"While on the ride, patron stated that she bumped her head.",0,4,2
1009150,2015-10-21,1,"While riding the attraction, patron stated that her pants got wet. This led to skin irritation on the lower legs.",0,2,0
1000644,2015-10-23,1,"A Thirty Five year old female received a cut to her pinky finger after her son moved the restraint bar, catching her finger.",66,6,143
1009162,2015-10-24,1,"Patron was exiting the ride and fell on her back. She planted her foot on the ground, but the ride had shifted.",1,25,39
1009155,2015-10-24,1,"Patron was riding with another guest in front of her who was larger in stature. After a drop, they came to a turn with the guest in front being thrown around. The patron was thrown against her knee and was pinned between them and the metal bar. At this point, a popping sound was heard.",1,5,37
1009152,2015-10-24,1,Patron stated he experienced chest pains while riding. History of heart problems.,0,1,3
1003384,2015-10-24,1,"Grandfather states that the lap bar was lowered down on her head. Operator states that her hands were up and head back. As the lap bar was being lowered, she moved her head forward. He stopped the lap bar she bumped her head as she moved it back.",16,6,67
1001640,2015-10-24,1,During ride cycle slid out hitting head,32,15,196
1009153,2015-10-25,1,"Patron was in the queue line to ride when he became dizzy and fell to the ground. He had had a beer and an edible marijuana pastry. In addition, patron was recently discharged from the hospital due to personal illness.",1,3,24
1006623,2015-10-25,1,Patron's family states that she was waiting in line for the attraction and the attendant closed a gate on her right ring finger.,33,11,113
1009156,2015-10-27,1,"Patron rode two attractions a half hour after having a meal. At that point, he noticed shortness of breath, chest pain, jaw ache, and sweatiness. A park medic was called and he was transported to the hospital.",1,2,81
1009199,2015-10-31,1,"Patron stated that while evacuating the attraction vehicle, he twisted his left knee when assisting other unrelated guests to evacuate.",0,23,0
1009164,2015-11-01,1,"While the patron was riding, a rock flew into her eye.",0,10,3
1009165,2015-11-07,1,Patron was waiting in line for the ride when she felt dizzy before fainting for several seconds. She did not ride the attraction. She has a history of low blood pressure.,1,3,87
1009167,2015-11-08,1,"While patron was on the ride, she felt nervous and scared. After the ride ended, she felt shaky. At this point, she collapsed and hit her head on the ground. Husband states she had a seizure but came to. She has history of seizures.",1,3,24
1009168,2015-11-10,1,"As patron was stepping into ride vehicle, he dislocated his left knee.",0,0,2
1009172,2015-11-11,1,"The ride was launching out of the tunnel when the patron felt like she inhaled an insect, possibly a bee.",4,10,119
1009173,2015-11-12,1,"Once the patron was aboard, he noticed a small wound on his left arm that was bleeding.",4,13,96
1009175,2015-11-14,1,"As patron was exiting the attraction, she felt her right knee pop.",1,0,18
1009174,2015-11-14,1,Patron tripped while exiting the ride.,1,0,48
1009176,2015-11-16,1,Patron experienced a seizure while on the ride. History of seizures.,0,3,0
1009178,2015-11-19,1,Patron stated she had chest pain after riding. She has a cardiac history.,0,1,2
1009299,2015-11-20,1,Patron stated that she injured her jaw while on the ride.,0,1,10
1009180,2015-11-21,1,Mother states child was on last trailer truck. He was going to get off and his dad tried opening the door. The child's middle finger got caught in the door.,1,18,205
1009182,2015-11-23,1,"After riding the attraction twice, patron went to first aid stating she rode too many rides back-to-back, causing her heart to race.",2,2,49
1009184,2015-11-26,1,"Patron claims that the vehicle's restraint released too fast, hitting her left hand.",6,6,164
1009186,2015-11-27,1,Patron states she has a migraine after riding.,1,2,144
1003767,2015-12-05,1,hit by lap bar,37,6,54
1009190,2015-12-08,1,Patron states she turned her neck to the side on take off and injured her neck.,1,1,152
1009194,2015-12-12,1,"Patron slipped on metal ramp while exiting vehicle. She struck an object, injuring her knee.",6,0,197
1009196,2015-12-13,1,"Mother stated that her daughter tried to lean back, but her head went forward. Ears and side of head hit the sides.",1,4,1
1009195,2015-12-13,1,"Patron stated that he does not have a history of seizures, but was having a seizure when the ride vehicle arrived in the station.",0,3,2
1009198,2015-12-14,1,Father states child fell off while trying to get off after the ride was over. She landed awkwardly on her wrist.,1,0,143
1000641,2015-12-19,1,A three year old female complained of pain in her wrist after the ride restraint closed down.,26,6,294
1009200,2015-12-21,1,"Patron was riding when ride experienced a standard ride fault, which causes vehicle cessation. When the ride start-up occurred, the patron felt a jolt and experienced mid to low back pain.",2,19,4
1009306,2015-12-24,1,"Patron states that while she was getting onto the ride, she felt a pop in her right knee.",1,0,13
1009201,2015-12-24,1,"Patron pushed her lap bar restraint down too aggressively, causing pain to right ribs and right arm.",6,7,160
1009202,2015-12-26,1,Patron stated she experienced a panic attack while riding. She has pre-existing medical condition.,0,2,0
1006665,2015-12-26,1,Patron jumped out of the ride while unloading and fell to the ground.,29,0,282
1009307,2015-12-27,1,"Guardian states that while on the ride with her two other siblings, she was crushed by them. Did not report it to the park that day. Went to doctor the enxt day an diagnosed.",1,5,48
1009205,2015-12-30,1,Patron and her grandchild tangled their legs stepping onto the ride. The patron fell backward onto concrete hitting the back of her head.,0,0,203
1009310,2016-01-04,1,Patron stated she experienced chest pain after riding. She has a prescription for hypertension.,0,1,16
1009315,2016-01-13,1,"Patron states that while he was boarding the ride, he slipped and struck his mouth on the ride, chipping his front left tooth.",1,0,39
1009320,2016-01-29,1,"Patron stated she was exiting her seat after the ride and fell forward, landing on her face.",0,0,226
1009322,2016-02-06,1,4yo girl was riding and bumped her nose on the side of the ride. She said she hit the rail on the side of the ride.,5,4,39
1009323,2016-02-08,1,"Patron was riding with her aunt. At the end of the ride, the aunt lifted up the bar and the child fell out forward, hitting her chin.",1,0,246
1009324,2016-02-09,1,Patron stated she has a history of vertigo and motion sickness. She felt ill after riding the attraction.,0,2,3
1009326,2016-02-11,1,"While climbing into the car, the patron tripped and fell into the car and put his hand out to stop his fall.",1,0,91
1009329,2016-02-13,1,"Patron was riding the carousel. When trying to get off the horse, she stepped down and couldn't reach the floor, causing her to hit her head and back.",5,0,138
1009328,2016-02-13,1,"Child placed hand on back of boat, near the tall connection of vehicle 10, to assist with exiting. The boat behind hit the child's hand.",6,0,163
1009330,2016-02-14,1,Patron stated he slipped and fell when stepping from a raft to the dock during an evacuation.,0,23,10
1009332,2016-02-16,1,Patron has a pre-existing condition that leads to dehydration and dizziness. This condition was exacerbated by the ride.,2,2,49
1009340,2016-02-27,1,Patron stated that she slipped and fell when boarding the boat.,0,0,0
1009344,2016-03-01,1,Patron stated water from the ride splashed on his face causing an infection.,0,2,0
1009346,2016-03-02,1,"Mother states that while her son was getting off the ride, he misjudged the ground and fell backwards, hitting his head on the ground.",1,0,143
1009349,2016-03-05,1,"Patron's right foot tripped on seatbelt exiting the plane at the end of the cycle. He fell and landed on left leg, which had a previous ACL injury.",6,0,262
1000676,2016-03-05,1,A female patron (age unknown) complained of pain in her right ankle after she twisted it while exiting.,46,0,48
1009352,2016-03-06,1,The padded shoulder restraint came down on patron's head while she was riding the attraction. The gas spring was not functioning on the restraint. Breaker employee did not know how to use the seat.,0,6,42
1009351,2016-03-06,1,Patron's wife reports his knee was dislocated when the ride operator pushed the front of the car up before her husband was completely in the sitting position.,1,25,276
1009353,2016-03-07,1,"Patron stated that while in queue, she had chest pains and shortness of breath. After riding, it became worse. History of pacemaker.",0,2,3
1009362,2016-03-12,1,"After exiting the ride, the patron became dizzy and nauseous. He self-medicated based upon his personal medical condition, then vomited several times. EMS transported.",2,2,295
1003832,2016-03-14,1,Ride came to a stop,37,9,130
1009286,2016-03-20,1,Patron fell while walking down the exit ramp to the ride and landed on his hip.,13,11,78
1009379,2016-03-22,1,Patron exited after riding and asked for assistance / transport to hospital.,2,2,295
1009378,2016-03-22,1,"The ride encountered downtime due to a ride fault. All vehicles were placed into evacuation mode which placed guests in a seated, upright posture. This patron was experiencing panic or anxiety attack, so the Ride Team evacuated his vehicle first. The guest was watched and communicated with throughout the evacuation process and did not appear to be in distress, although he did appear to be moving in his seat quite a bit and appeared as if he was attempting to disengage the restraint system.",2,23,295
1009382,2016-03-24,1,"Patron stated she fainted briefly during ride, but awoke and exited the ride. After about 15 minutes, she had a severe headache, nausea and dizziness. Admits to one year ago severe concussion resulting in one week in a coma.",0,3,2
1009285,2016-03-25,1,Patron struck her head on the passenger-carrying unit during the ride.,8,4,10
1003762,2016-03-25,1,Fell after stepping out of ride,37,0,296
1009384,2016-03-26,1,"Mother states son fell ill after riding. They just felt it was motion sickness and didn't aler t the park. The following morning, her son was still ill, so she took him to the ER.",2,2,295
1009385,2016-03-27,1,"Patron stated that during the ride, he hit his face against the metal bar on the side of the seat.",0,4,10
1003825,2016-03-27,1,was hit in head by a cell phone,37,10,141
1003382,2016-03-27,1,Safety harness was allegedly &nbsp;closed on her right hand.,16,6,219
1003339,2016-03-27,1,Pass out- Guest riding Houdini's states after the ride when takin off her jacket she passed out.,9,3,261
1009388,2016-03-30,1,"Patron states that while on the ride he thought his harness was a little above him, causing him to slide up and down.",1,4,98
1009284,2016-04-02,1,"Patron jumped from the train as it crashed in the tunnel, resulting in bruised legs.",67,15,297
1009391,2016-04-04,1,Patron stated she had a seizure while on the attraction. No history of seizures.,0,3,10
1009401,2016-04-10,1,"Patron told his mother after riding that he had neck pain. Based on pain level, EMS was called and he was transported to hospital. Treated and released.",2,1,298
1009399,2016-04-10,1,Patron stated she started having stomach pain on the attraction. She has a history of chronic stomach pain.,0,1,2
1009404,2016-04-12,1,"Patron rode the ride, appeared alert and oriented. He handed his 3D glassed to the ride operator and started to get up from his seat. He then stumbled, sat back down and closed his eyes. Ride team and wife were able to get him out of the vehicle. He said he felt weak and dizzy. Wife states he suffers from extreme motion sensitivity. Transported, treated and released.",2,2,295
1009408,2016-04-16,1,"Patron states that while riding in the front of the log alone, on the final drop, he slid forward into the log, hitting his left knee on something metal like a screw.",1,9,37
1002212,2016-04-17,1,Patron hit his left middle finger on the lap bar while riding.,29,4,116
1003738,2016-04-23,1,Unknown,28,1,49
1005108,2016-04-24,1,Father states that patron bent over to avoid getting wet and hit her eye on the front of the log flume boat.,11,4,104
1009414,2016-04-26,1,"Patron reported neck and back pain after riding several attractions, including this one.",2,1,295
1009418,2016-04-29,1,Patron walked into first aid complaining of left shoulder pain and deformity after riding. She has history of left shoulder dislocation. She stated she was riding with her arms up when she felt onset of pain.,3,24,130
1009420,2016-05-01,1,Patron stated he felt back pain during the loop. He broke a rib 1.5 months ago.,0,1,2
1009283,2016-05-01,1,"When entering the ride on the first step, the patron slipped, tripped and injured her ankle.",13,0,253
1005130,2016-05-01,1,"Patron complains of abdominal pain due to restraint being pushed down too hard. Upon palpitation of area, patron winces in pain. Over time, condition improved.",11,7,299
1009424,2016-05-02,1,"Father reports that during the drop of the log ride, his son slid forward and smashed his face against the back of the seat in front of him. Dad reached to try to grasp his son and the impact of the drop caused his body to slam his son.",1,9,37
1009422,2016-05-02,1,Patron was acting confused with slurred speech after riding this attraction and another one. Friends stated she was on a limited diet and was taking antibiotics for an inner ear infection. EMT evaluated and transported to hospital.,2,2,295
1004444,2016-05-06,4,Anti-rollback bracket broke off and the coaster came back down the incline and derailed.,68,33,24
1003273,2016-05-07,1,When the ride ended patron had a hard time catching his breath. His father said they left his inhaler at home.,47,2,43
1009429,2016-05-10,1,Patron stated she injured her left leg when exiting the ride vehicle after re-entering to retrieve a forgotten item.,0,0,3
1009430,2016-05-12,1,"Patron stated he experienced nausea and vomiting immediately after riding, following by chest pain.",0,2,2
1003943,2016-05-12,1,"Was standing on bridge to get wet. When large wave hit, he fell &amp; chipped teeth.",30,28,118
1009281,2016-05-15,1,Patron completed a cycle on the ride and complained of nausea/vomiting and back pain after exiting the ride.,10,1,23
1002295,2016-05-15,1,"Patron was seated in back seat of car and when car went around corner, he struck his mouth on grab bar.",49,4,171
1009437,2016-05-18,1,"Patron stated that while on the ride, he injured his back after he reached forward to keep his lanyard from falling out of the pouch in front of him.",0,1,2
1009439,2016-05-19,1,Patron had seizure shortly after exiting from the attraction.,6,3,265
1009438,2016-05-19,1,"Patron was stepping out of the ride to set sunglasses down. When he was stepping out, he felt and rolled his ankle.",1,0,24
1009444,2016-05-21,1,"Patron stated she turned her head sideways at top of the first lift and as the raft went forward, she hit her mouth on the seat next to her. State inspectors observed that the metal frame around the seat back is not completely padded and can be struck by patrons while riding. The park was instructed to correct this.",0,4,10
1009443,2016-05-21,1,"Patron was exiting the coaster, slipped on the metal along the station edge, and his foot slipped between the station and track.",6,18,89
1009447,2016-05-22,1,Patron stated she injured her left shoulder as the raft reached the top of the ramp and her shoulder hit the seat.,0,4,10
1009445,2016-05-22,1,"Child was loaded onto the second vehicle in the station. As the operator was checking restraint on another vehicle, the child got off and ran past the flap toward the unloading station, slipped and fell.",6,0,248
1005110,2016-05-22,1,Patron states she was traveling up the big hill when she cut her thumb on something in the boat.,11,4,104
1005109,2016-05-22,1,"Patron cut her thumb while riding. &nbsp;Stated she was holding onto the handles of the log as they were going up the large, final hill of the ride when she cut it.",11,4,104
1009449,2016-05-23,1,"Patron stated his right knee bent funny while on the ride. Patron stated that the injury was unrelated to the ride. His knee was just ""acting up"".",1,1,300
1001642,2016-05-23,1,Hit head on shoulder restraint during ride cycle,32,4,196
1009450,2016-05-24,1,"During the final drop, the child hit his head on the padded lap bar.",2,4,4
1009451,2016-05-25,1,"Father stated that while his son was going toward the truck, he got tripped by an uneven cement block right in front of the entrance, fell down, and banged his head on the footstep of the yellow truck.",1,0,205
1009452,2016-05-26,1,The patron appeared to be unresponsive when the vehicle arrived at unload area. Her family had to help her out and was then placed in a wheelchair.  She then became responsive and alert. Family stated she has a heart conditiona nd a 10yo pacemaker.,2,3,4
1003775,2016-05-28,1,Having pain in stomach lap bar was too tight,37,7,216
1002278,2016-05-28,1,Patron fell out of car while exiting ride when the car moved.,48,25,281
1002044,2016-05-28,1,"Patron had taken off her sandals before riding. After the ride came to a stop, she stepped off the ride in bare feet and she stepped onto the plate form, which was very hot.",40,34,301
1003274,2016-05-29,1,Patron tripped and rolled his left ankle while walking down the staircase.,47,0,43
1002213,2016-05-29,1,"Patron lost her balance and fell backwards out of the ride car, hitting her head on the ground.",29,0,302
1005111,2016-05-30,1,"Patron states that he and another rider in their boat attempted to slow down their boat so they wouldn't hit in front so hard. After their boat slowed down, the patron stood up to see what was going on. When he was standing, the last log hit the next, which then hit the patron's boat, causing him to fall in a sitting position back into the boat.",11,12,104
1002255,2016-05-30,1,Patron called several days later to report she had injured her ribs and followed up with a physician,34,4,136
1002049,2016-06-02,1,"Patron tripped while going down the exit steps, fell and struck her left knee on the pavement and twisted her left ankle.",33,0,1
1003756,2016-06-03,1,The buckle on ride restraint hit quest in the face,37,6,303
1009467,2016-06-04,1,Patron was sitting in a restaurant near the ride when a water bottle struck her in the chest. She stated the ride was passing by at the time and she believes the bottle came from the ride.,4,10,119
1009466,2016-06-04,1,"Mother stated her son was in line for the ride and was sitting on the bar and fell backwards, hitting his head.",1,11,91
1009464,2016-06-04,1,Patron stated she experienced dizziness and nausea after riding the attraction.,0,2,10
1002214,2016-06-04,1,Mother phoned to say that her daughter received a concussion while riding when she hit her right cheek on the lap restraint,29,4,107
1001641,2016-06-04,1,Had arms in the air and Right arm contacted head rest/restraint mechanism,32,4,196
1009470,2016-06-05,1,"Patron stated she felt nausea after riding, but did not request assistance at the time. One hour later, she rode another attraction.  At that point, her husband asked for medical assistance. She has a history of motion sickness.",2,2,295
1009473,2016-06-07,1,Patron stated she felt hip pain after exiting the attraction during an evacuation. She was wearing a boot cast on her foot at the time.,0,23,3
1002215,2016-06-07,1,"Patron reports being swung to the left during the ride, at which time her back began to hurt. She rode another ride before contacting first aid.",29,1,116
1002051,2016-06-07,1,Patron hit his head on his sunglasses due to motion of the ride.,33,4,121
1002050,2016-06-07,1,Patron experienced a personal medical issue (Respiratory).,33,2,185
1001106,2016-06-07,1,"Assistant was partially on the boat after guests exited, the operator called clear, assistant fell into conveyer area, injuring his head and arm. UPDATED 06/13/2016 - Injured person died as a result of injuries on 06/12/2016.",48,30,10
1005052,2016-06-08,1,Patron was trying to close the lap bar when he pinched the tip of his finger.,11,6,54
1005051,2016-06-08,1,Patron got his finger caught while trying to close the restraint himself.,11,6,54
1002052,2016-06-08,1,Patron was exiting the ride and jumped because he perceived that he would get splashed from the ride. He tripped and struck his forehead on the railing.,33,0,185
1009272,2016-06-10,1,Patron did not wait until the ride had come to a complete stop before removing himself from the chair he was in by unclipping the belt and raising the restraint bar. The owner operator asked regulatory permission to adjust the hydraulic descent valve timer. This closes the gap between the time that the ride stops rotating and the start of the descent. Changes were found to be acceptable.,10,15,142
1003757,2016-06-10,1,Guest hit in the head after lap bar was released,37,6,303
1009480,2016-06-11,1,"While stepping off the ride, patron stated she rolled her right ankle.",1,0,72
1009481,2016-06-12,1,Patron stated her neck started hurting when the raft stopped at the bottom of the lift. Nurse came to scene and noted that girl had 102.5 fever and mother admits to daughter's history of requiring physical therapy on her underdeveloped neck muscles when she was a small child.,0,1,10
1009482,2016-06-13,1,Patron stated he felt nauseous with heart discomfort after riding. He has history of motion sickness and high blood pressure.,0,2,2
1005070,2016-06-13,1,Patron states that seat adjustment hurt his ankle.,11,13,184
1009484,2016-06-14,1,Patron was exiting the ride vehicle and slipped and fell.,7,0,48
1009486,2016-06-16,1,"Patron stated she was getting off the balloon when the little girl she was with spun the vehicle, causing her to fall out and land on her buttocks.",3,25,236
1005071,2016-06-16,1,"When the ride came down at the end, the seat tilted and bent the patron's leg back under the seat. The seat tilted because the patron was heavier than the person she was riding with.",11,18,184
1004010,2016-06-16,5,"Four children (ages 4-10), an adult male patron, and the ride operator received minor electrical shocks while exiting the metal cars of a stationary amusement ride located in an ocean-front park. A 10yo and the adult male received more significant shocks when the grabbed onto metal fencing surrounding the ride. The most likely cause of the incident was determined to be internal wiring for the flourescent lighting, which shorted out when a foreign peice of metal fell onto the electric ring assembly of the rotating base of the ride, making a connection between the rings.",69,35,48
1002055,2016-06-17,1,Patron began to experience a personal medical issue (not described) while in the queue line.,33,2,97
1009489,2016-06-18,1,Patron's father states his son and two people from their group were spinning the hat really fast when the patron hit the pole with his thumb.,1,4,144
1009269,2016-06-18,1,Patron rode the ride and felt symptoms from pre-existing condition return.,8,13,132
1005066,2016-06-18,1,"Patron states that when they were loading the ride, the attendant had them fall forward. Patron states that when she did this, she heard her shoulder pop and pain began. She continued to ride. Patron states that she dislocated her shoulder 1 year prior.",11,24,149
1009268,2016-06-19,1,"Patron rode the ride and, while exiting, took a misstep and tweaked her knee.",8,0,81
1004565,2016-06-19,1,"Patron crossed train prior to loading to place sunglasses in loose item bin. As she attempted to load, her toe was pinched by the lap bar locking mechanism on the vehicle chassis. Owner/operator was considering a method to shield the locking mechanism.",21,6,7
1003949,2016-06-19,1,"Operator says all were seated. He started with, heard &quot;stop&quot; turned off. Leslie had gotten put off bucket seat to change places-caught her foot under front of car.",30,18,26
1002056,2016-06-19,1,Daughter reports that this patron experienced a personal medical issue and lost consciousness.,33,2,113
1009265,2016-06-20,1,Patron had seizure while riding. She has history of seizures.,8,3,186
1009263,2016-06-21,1,Patron fell while getting out of the ride after the ride cycle was over. Park report states she was under the influence of alcohol.,13,0,56
1005114,2016-06-21,1,Patron stated that the bar came up on the ride and hit her in the elbow.,11,6,304
1009499,2016-06-22,1,"Patron states that when she got on the ride, the restraint bar was pushed too close to her abdomen, which she had recent surgery on. She also states her neck is sore.",1,7,92
1009505,2016-06-24,1,Patron stated she developed colitis after riding the attraction and sitting in another patron's urine.,0,2,0
1009503,2016-06-24,1,"Parents state that as the attraction vehicle stopped prior to unload, the child fell forward and hit her left eyebrow.",0,9,0
1002262,2016-06-24,1,Child jumped out of her car and the car behind ran her over. The ride stopped and her mother pulled her from under the car.,39,16,178
1001367,2016-06-24,1,"Patron exited ride while the ride was in motion, causing his foot to get caught between the carrier and the concrete unloading floor.",63,18,66
1009506,2016-06-25,1,"Patron was on the attraction during a ride shutdown in the sun for 45 minutes and received a sunburn. After exiting the ride, she was not feeling well and left the park. The next day her mother noticed blisters on shoulders and took her to the ER.",4,19,57
1009261,2016-06-25,1,Patron reported that he was getting on the ride when his friend pulled the ride harness bar down on his head.,13,6,165
1005053,2016-06-25,1,"Ride operator states that as she was undoing the safety bar, a guest hit the bar up and caused injury to operator's wrist.",11,6,54
1003787,2016-06-25,1,Sore neck after riding,37,1,3
1009510,2016-06-26,1,"Patron states he was stuck on the ride during a breakdown, causing him to be suspended at the back for 2 hours. He stated he weighs 200 pounds and that the operator knew the restraint didn't fit him properly.",1,23,11
1009509,2016-06-26,1,"Patron states that ride had just finished and lap bars came up. As she got up to get off, her knee popped out and she got stuck. She tried to get off and as she was extending, her knee popped again. After that, a hot sensation shot up her knee and she could not bear weight.",1,24,54
1009262,2016-06-26,1,Patron got a severe migraine after riding. He has history of migraines.,8,2,132
1002263,2016-06-26,1,"Patron was on the coaster when the lap bar didn't open. He stated he felt a shock and his body jumped and everything went white, his hands were numb and tingly.",39,35,121
1009257,2016-06-27,1,Patron reported to park employees that he hit his mouth on the handle bar on the ride.,13,4,305
1002061,2016-06-27,1,Patron tried to brace herself with her right foot and experienced pain in ankle and foot.,33,4,185
1002059,2016-06-27,1,"Patron said that the ride remained in a vertical position for 3-4 minutes, and after the ride, he felt dizzy and nauseous.",33,19,62
1009907,2016-06-28,1,"13yo boy diagnosed with concussion following school trip to the park.  He stated he rode this coaster and in the section where the up-and-down hills are, it felt like the track was rippled, that the seat was lifting off the track. He felt his body lifted and his head lifted several times, then everything seemed to crash down. He bit his tongue.  Upon exiting, he felt unsteady with pressure in his head. He did not report symptoms until he was at home with his mother.",70,9,7
1005127,2016-06-29,0,Coaster cars stalled at the top of the lift. &nbsp;One adult and 7 children were evacuated and evaluated by first aid personnel.,11,19,80
1002216,2016-06-29,1,"Patron was unloading from ride when she slipped and fell, catching her leg between the ride car and the platform.",29,18,22
1002265,2016-06-30,1,"Patron's suffered a crush injury to right hand, middle finger. He does not know how it happened.",39,20,104
1002264,2016-06-30,1,"Patron was exiting the car after it stopped. As she was getting out, it moved, causing her to fall out onto platform.",39,25,285
1009758,2016-07-01,1,"Patron contacted the park stating that her legs twisted while exiting the ride vehicle. She paused on the conveyor belt and then jumped across it, landing incorrectly with all her weight on her left heel.",2,0,295
1009519,2016-07-01,1,"Patron was exiting the boat, slipped on water and fell, landing on the side rail of the boat, hitting his groin.",6,0,229
1009524,2016-07-02,1,"Patron stated that while on the ride, she was sitting in the second car by door and the water geyser went off, spraying her with hot water across her upper back.",1,34,8
1009523,2016-07-02,1,Patron states she got off the ride and felt weak. She stated her hands were numb and she began to feel nauseated.,1,2,11
1009522,2016-07-02,1,"Patron states the assistant pushed the shoulder restraint tight, but when the right got stuck, restraint kept getting tighter until he couldn't breathe. When the attendant released the restraint, he still had trouble breathing and had sharp pain in his rib on the back side.",1,7,1
1009527,2016-07-03,1,Patron alleges that he struck his head while inside the attraction. He has history of brain injuries and concussions.,2,4,306
